"","d$nombre_act","d$latitud","d$longitud"
"513","Bufetes jurídicos",19.40439892,-99.16747105
"514","Bufetes jurídicos",19.36265967,-99.15440867
"515","Bufetes jurídicos",19.40680962,-99.18187853
"516","Bufetes jurídicos",19.40838184,-99.17102415
"517","Bufetes jurídicos",19.42969268,-99.17270112
"518","Bufetes jurídicos",19.4299906,-99.18192873
"519","Bufetes jurídicos",19.39469531,-99.17352978
"520","Bufetes jurídicos",19.39696347,-99.17195509
"521","Bufetes jurídicos",19.43431673,-99.15442762
"522","Bufetes jurídicos",19.4251995,-99.15708564
"523","Bufetes jurídicos",19.38014792,-99.15581943
"524","Bufetes jurídicos",19.40568626,-99.23892609
"525","Bufetes jurídicos",19.43329251,-99.14280624
"526","Bufetes jurídicos",19.39097054,-99.16974552
"527","Bufetes jurídicos",19.42562194,-99.17865961
"528","Bufetes jurídicos",19.42300957,-99.14816316
"529","Bufetes jurídicos",19.42942583,-99.17736674
"530","Bufetes jurídicos",19.43675309,-99.21014846
"531","Bufetes jurídicos",19.43330264,-99.14484972
"532","Bufetes jurídicos",19.42099478,-99.17023583
"533","Bufetes jurídicos",19.38744788,-99.17064115
"534","Bufetes jurídicos",19.43641745,-99.18324972
"535","Bufetes jurídicos",19.39057462,-99.18157238
"536","Bufetes jurídicos",19.38373027,-99.17404772
"537","Bufetes jurídicos",19.428851,-99.16265622
"538","Bufetes jurídicos",19.43252099,-99.19663502
"539","Bufetes jurídicos",19.41960629,-99.17189172
"540","Bufetes jurídicos",19.42883605,-99.16831803
"541","Bufetes jurídicos",19.42896143,-99.16765143
"542","Bufetes jurídicos",19.43193225,-99.18084034
"543","Bufetes jurídicos",19.43520092,-99.18371498
"544","Bufetes jurídicos",19.41469896,-99.156786
"545","Bufetes jurídicos",19.42359728,-99.15421048
"546","Bufetes jurídicos",19.4299392,-99.16245984
"547","Bufetes jurídicos",19.41492028,-99.16714173
"548","Bufetes jurídicos",19.39052618,-99.17331957
"549","Bufetes jurídicos",19.43318459,-99.15836167
"550","Bufetes jurídicos",19.40630101,-99.17363463
"551","Bufetes jurídicos",19.40101071,-99.13944884
"552","Bufetes jurídicos",19.43252588,-99.15951741
"553","Bufetes jurídicos",19.43462193,-99.18805166
"554","Bufetes jurídicos",19.39743671,-99.17140783
"555","Bufetes jurídicos",19.42940762,-99.16903548
"556","Bufetes jurídicos",19.43392943,-99.14077589
"557","Bufetes jurídicos",19.43329251,-99.14280624
"558","Bufetes jurídicos",19.43366692,-99.18405629
"559","Bufetes jurídicos",19.42015204,-99.1560791
"560","Bufetes jurídicos",19.39319752,-99.23939134
"561","Bufetes jurídicos",19.42823504,-99.19478353
"562","Bufetes jurídicos",19.4132859,-99.17214095
"563","Bufetes jurídicos",19.36704561,-99.17991791
"564","Bufetes jurídicos",19.43455689,-99.14376179
"565","Bufetes jurídicos",19.43675327,-99.21014983
"566","Bufetes jurídicos",19.39469531,-99.17352978
"567","Bufetes jurídicos",19.43316514,-99.14854948
"568","Bufetes jurídicos",19.39228058,-99.16748121
"569","Bufetes jurídicos",19.42896754,-99.21637023
"570","Bufetes jurídicos",19.43541591,-99.18518336
"571","Bufetes jurídicos",19.39057462,-99.18157238
"572","Bufetes jurídicos",19.41980717,-99.17101684
"573","Bufetes jurídicos",19.42244415,-99.20953555
"574","Bufetes jurídicos",19.40259696,-99.13863892
"575","Bufetes jurídicos",19.4295616,-99.21683106
"576","Bufetes jurídicos",19.40874492,-99.23814313
"577","Bufetes jurídicos",19.42176576,-99.20959588
"578","Bufetes jurídicos",19.43846498,-99.15714007
"579","Bufetes jurídicos",19.40243266,-99.17032713
"580","Bufetes jurídicos",19.43657924,-99.14613308
"581","Bufetes jurídicos",19.41632347,-99.17291239
"582","Bufetes jurídicos",19.38369635,-99.17472163
"583","Bufetes jurídicos",19.39475224,-99.17376819
"584","Bufetes jurídicos",19.39410978,-99.17217911
"585","Bufetes jurídicos",19.43711408,-99.20394664
"586","Bufetes jurídicos",19.39410978,-99.17217911
"587","Bufetes jurídicos",19.41638998,-99.15629339
"588","Bufetes jurídicos",19.40582078,-99.16744269
"589","Bufetes jurídicos",19.43691661,-99.16616755
"590","Bufetes jurídicos",19.43828434,-99.16499674
"591","Bufetes jurídicos",19.4195998,-99.16847169
"592","Bufetes jurídicos",19.43512596,-99.18803578
"593","Bufetes jurídicos",19.43710505,-99.1872017
"594","Bufetes jurídicos",19.39486195,-99.17422761
"595","Bufetes jurídicos",19.41241123,-99.16129279
"596","Bufetes jurídicos",19.40422607,-99.24180229
"597","Bufetes jurídicos",19.38154434,-99.18045649
"598","Bufetes jurídicos",19.43823948,-99.15014251
"599","Bufetes jurídicos",19.42713568,-99.17008817
"600","Bufetes jurídicos",19.40724614,-99.23987029
"601","Bufetes jurídicos",19.42583157,-99.19164551
"602","Bufetes jurídicos",19.42801785,-99.17066589
"603","Bufetes jurídicos",19.43550953,-99.18772786
"604","Bufetes jurídicos",19.41900785,-99.16982354
"605","Bufetes jurídicos",19.39469531,-99.17352978
"606","Bufetes jurídicos",19.42906492,-99.20468888
"607","Bufetes jurídicos",19.4016696,-99.16663361
"608","Bufetes jurídicos",19.43601799,-99.18873929
"609","Bufetes jurídicos",19.40589876,-99.16973985
"610","Bufetes jurídicos",19.42965016,-99.21482931
"611","Bufetes jurídicos",19.43131336,-99.19577049
"612","Bufetes jurídicos",19.42932331,-99.16408766
"613","Bufetes jurídicos",19.42896754,-99.21637023
"614","Bufetes jurídicos",19.42050981,-99.16984099
"615","Bufetes jurídicos",19.43102076,-99.16040696
"616","Bufetes jurídicos",19.42790913,-99.15624805
"617","Bufetes jurídicos",19.36121459,-99.17183336
"618","Bufetes jurídicos",19.4282248,-99.20002927
"619","Bufetes jurídicos",19.43021289,-99.1858103
"620","Bufetes jurídicos",19.39618116,-99.14008657
"621","Bufetes jurídicos",19.40916007,-99.1758133
"622","Bufetes jurídicos",19.4265509,-99.16947653
"623","Bufetes jurídicos",19.43675504,-99.21016294
"624","Bufetes jurídicos",19.43144535,-99.2122175
"625","Bufetes jurídicos",19.36096465,-99.15063971
"626","Bufetes jurídicos",19.41177447,-99.16648301
"627","Bufetes jurídicos",19.42130723,-99.15910248
"628","Bufetes jurídicos",19.39454002,-99.1460024
"629","Bufetes jurídicos",19.39486195,-99.17422761
"630","Bufetes jurídicos",19.37287873,-99.17550899
"631","Bufetes jurídicos",19.43069292,-99.16644193
"632","Bufetes jurídicos",19.40690987,-99.16794407
"633","Bufetes jurídicos",19.3685751,-99.145822
"634","Bufetes jurídicos",19.39591819,-99.17159028
"635","Bufetes jurídicos",19.42643028,-99.17063832
"636","Bufetes jurídicos",19.41816944,-99.14787308
"637","Bufetes jurídicos",19.4338264,-99.15249919
"638","Bufetes jurídicos",19.43396904,-99.15219289
"639","Bufetes jurídicos",19.41640996,-99.17260004
"640","Bufetes jurídicos",19.39113756,-99.17644045
"641","Bufetes jurídicos",19.43282824,-99.14324156
"642","Bufetes jurídicos",19.42694868,-99.16330814
"643","Bufetes jurídicos",19.39469531,-99.17352978
"644","Bufetes jurídicos",19.37998704,-99.15585361
"645","Bufetes jurídicos",19.43780095,-99.15386345
"646","Bufetes jurídicos",19.38521268,-99.15650057
"647","Bufetes jurídicos",19.42996239,-99.16240946
"648","Bufetes jurídicos",19.41594459,-99.16346992
"649","Bufetes jurídicos",19.41027643,-99.14410933
"650","Bufetes jurídicos",19.36405271,-99.18196655
"651","Bufetes jurídicos",19.36365406,-99.18237448
"652","Bufetes jurídicos",19.40502872,-99.17329204
"653","Bufetes jurídicos",19.43358982,-99.14275475
"654","Bufetes jurídicos",19.3928822,-99.14343239
"655","Bufetes jurídicos",19.40695786,-99.16960649
"656","Bufetes jurídicos",19.42685381,-99.19463583
"657","Bufetes jurídicos",19.43321862,-99.13507231
"658","Bufetes jurídicos",19.41330384,-99.18774727
"659","Bufetes jurídicos",19.39486195,-99.17422761
"660","Bufetes jurídicos",19.42549781,-99.15282953
"661","Bufetes jurídicos",19.36963737,-99.18913755
"662","Bufetes jurídicos",19.36357475,-99.18683476
"663","Bufetes jurídicos",19.44015115,-99.15710776
"664","Bufetes jurídicos",19.43040216,-99.20154994
"665","Bufetes jurídicos",19.40987637,-99.16709137
"666","Bufetes jurídicos",19.41816574,-99.16771715
"667","Bufetes jurídicos",19.40422607,-99.24180229
"668","Bufetes jurídicos",19.42907125,-99.21615609
"669","Bufetes jurídicos",19.42577346,-99.1711642
"670","Bufetes jurídicos",19.42698581,-99.16322998
"671","Bufetes jurídicos",19.37940799,-99.14105718
"672","Bufetes jurídicos",19.45073292,-99.15470915
"673","Bufetes jurídicos",19.37259569,-99.18090735
"674","Bufetes jurídicos",19.42771074,-99.17675899
"675","Bufetes jurídicos",19.40121593,-99.1663471
"676","Bufetes jurídicos",19.43392169,-99.17323799
"677","Bufetes jurídicos",19.36988216,-99.17486094
"678","Servicios de contabilidad y auditoría",19.36284793,-99.14551875
"679","Servicios de contabilidad y auditoría",19.38420496,-99.14877599
"680","Servicios de contabilidad y auditoría",19.39055556,-99.17993515
"681","Servicios de contabilidad y auditoría",19.42234271,-99.16709167
"682","Servicios de contabilidad y auditoría",19.42695417,-99.205751
"683","Servicios de contabilidad y auditoría",19.431172,-99.141631
"684","Servicios de contabilidad y auditoría",19.39486195,-99.17422761
"685","Servicios de contabilidad y auditoría",19.39447076,-99.17090152
"686","Servicios de contabilidad y auditoría",19.43424663,-99.17391119
"687","Servicios de contabilidad y auditoría",19.40577596,-99.17738792
"688","Servicios de contabilidad y auditoría",19.43457678,-99.18737863
"689","Servicios de contabilidad y auditoría",19.38174801,-99.16936408
"690","Servicios de contabilidad y auditoría",19.43440677,-99.18144428
"691","Servicios de contabilidad y auditoría",19.43323279,-99.15533288
"692","Servicios de contabilidad y auditoría",19.41816574,-99.16771715
"693","Servicios de contabilidad y auditoría",19.39275544,-99.1726063
"694","Servicios de contabilidad y auditoría",19.42075199,-99.17068274
"695","Servicios de contabilidad y auditoría",19.36121459,-99.17183336
"696","Servicios de contabilidad y auditoría",19.40412912,-99.16726501
"697","Servicios de contabilidad y auditoría",19.4265509,-99.16947653
"698","Servicios de contabilidad y auditoría",19.42834984,-99.17766759
"699","Servicios de contabilidad y auditoría",19.39950331,-99.16917807
"700","Servicios de contabilidad y auditoría",19.42641623,-99.20364743
"701","Servicios de contabilidad y auditoría",19.42288316,-99.16236707
"702","Servicios de contabilidad y auditoría",19.40846474,-99.17227249
"703","Servicios de contabilidad y auditoría",19.42426114,-99.15966729
"704","Servicios de contabilidad y auditoría",19.41789953,-99.17073205
"705","Servicios de contabilidad y auditoría",19.42649531,-99.16190796
"706","Servicios de contabilidad y auditoría",19.39706963,-99.13445913
"707","Servicios de contabilidad y auditoría",19.38584884,-99.18785191
"708","Servicios de contabilidad y auditoría",19.3754894,-99.15845139
"709","Servicios de contabilidad y auditoría",19.4191044,-99.16421686
"710","Servicios de contabilidad y auditoría",19.42324173,-99.13318011
"711","Servicios de contabilidad y auditoría",19.43049458,-99.18096408
"712","Servicios de contabilidad y auditoría",19.42621032,-99.17024766
"713","Servicios de contabilidad y auditoría",19.43459108,-99.14012311
"714","Servicios de contabilidad y auditoría",19.44826348,-99.21692981
"715","Servicios de contabilidad y auditoría",19.42147547,-99.15905183
"716","Servicios de contabilidad y auditoría",19.40630101,-99.17363463
"717","Servicios de contabilidad y auditoría",19.4193845,-99.16695988
"718","Servicios de contabilidad y auditoría",19.44046914,-99.15311781
"719","Servicios de contabilidad y auditoría",19.42191592,-99.14801615
"720","Servicios de contabilidad y auditoría",19.39120166,-99.15557371
"721","Servicios de contabilidad y auditoría",19.38441443,-99.15506331
"722","Servicios de contabilidad y auditoría",19.40561564,-99.14160811
"723","Servicios de contabilidad y auditoría",19.43216822,-99.18076399
"724","Servicios de contabilidad y auditoría",19.41812824,-99.16721608
"725","Servicios de contabilidad y auditoría",19.42760253,-99.20655447
"726","Servicios de contabilidad y auditoría",19.40121125,-99.15573599
"727","Servicios de contabilidad y auditoría",19.42753314,-99.1638388
"728","Servicios de contabilidad y auditoría",19.39486195,-99.17422761
"729","Servicios de contabilidad y auditoría",19.3775702,-99.17751003
"730","Servicios de contabilidad y auditoría",19.3678546,-99.1488195
"731","Servicios de contabilidad y auditoría",19.41580034,-99.17553194
"732","Servicios de contabilidad y auditoría",19.38275552,-99.15770561
"733","Servicios de contabilidad y auditoría",19.41671109,-99.16023963
"734","Servicios de contabilidad y auditoría",19.43318459,-99.15836167
"735","Servicios de contabilidad y auditoría",19.43148531,-99.17634
"736","Servicios de contabilidad y auditoría",19.37455622,-99.17588068
"737","Servicios de contabilidad y auditoría",19.4322151,-99.21741854
"738","Servicios de contabilidad y auditoría",19.39225708,-99.14980063
"739","Servicios de contabilidad y auditoría",19.37940799,-99.14105718
"740","Servicios de contabilidad y auditoría",19.41836278,-99.17510979
"741","Servicios de contabilidad y auditoría",19.42757432,-99.1705884
"742","Servicios de contabilidad y auditoría",19.43049458,-99.18096408
"743","Servicios de contabilidad y auditoría",19.41816574,-99.16771715
"744","Servicios de contabilidad y auditoría",19.42663481,-99.17726181
"745","Servicios de contabilidad y auditoría",19.43124497,-99.16151373
"746","Servicios de contabilidad y auditoría",19.40801706,-99.16346836
"747","Servicios de contabilidad y auditoría",19.39743671,-99.17140783
"748","Servicios de contabilidad y auditoría",19.43155135,-99.13657942
"749","Servicios de contabilidad y auditoría",19.39469531,-99.17352978
"750","Servicios de contabilidad y auditoría",19.43863345,-99.21142283
"751","Servicios de contabilidad y auditoría",19.43098278,-99.20737442
"752","Servicios de contabilidad y auditoría",19.43321862,-99.13507231
"753","Servicios de contabilidad y auditoría",19.42015204,-99.1560791
"754","Servicios de contabilidad y auditoría",19.39112121,-99.17199215
"755","Servicios de contabilidad y auditoría",19.43708124,-99.20388612
"756","Servicios de contabilidad y auditoría",19.41326576,-99.15481959
"757","Servicios de contabilidad y auditoría",19.38687971,-99.17161862
"758","Servicios de contabilidad y auditoría",19.40877322,-99.16204383
"759","Servicios de contabilidad y auditoría",19.4344555,-99.18189947
"760","Servicios de contabilidad y auditoría",19.39486195,-99.17422761
"761","Servicios de contabilidad y auditoría",19.37993114,-99.16897816
"762","Servicios de contabilidad y auditoría",19.42886675,-99.1774393
"763","Servicios de contabilidad y auditoría",19.45706699,-99.17844477
"764","Servicios de contabilidad y auditoría",19.40363001,-99.16588808
"765","Servicios de contabilidad y auditoría",19.42003887,-99.15581749
"766","Servicios de contabilidad y auditoría",19.382313,-99.18673053
"767","Servicios de contabilidad y auditoría",19.42315902,-99.16375242
"768","Servicios de contabilidad y auditoría",19.41959071,-99.16464844
"769","Servicios de contabilidad y auditoría",19.3637392,-99.18924105
"770","Servicios de contabilidad y auditoría",19.43633472,-99.17767386
"771","Servicios de contabilidad y auditoría",19.41616826,-99.12935876
"772","Servicios de contabilidad y auditoría",19.43483988,-99.1474827
"773","Servicios de contabilidad y auditoría",19.40440533,-99.16854773
"774","Servicios de contabilidad y auditoría",19.43359868,-99.20110123
"775","Servicios de contabilidad y auditoría",19.41177837,-99.17116778
"776","Servicios de contabilidad y auditoría",19.43271679,-99.1656584
"777","Servicios de contabilidad y auditoría",19.43318459,-99.15836167
"778","Servicios de contabilidad y auditoría",19.40568927,-99.17028363
"779","Servicios de contabilidad y auditoría",19.39805386,-99.17458904
"780","Servicios de contabilidad y auditoría",19.3962139,-99.13790297
"781","Servicios de contabilidad y auditoría",19.40467649,-99.16753807
"782","Servicios de contabilidad y auditoría",19.41262816,-99.16474101
"783","Servicios de contabilidad y auditoría",19.43826572,-99.1517581
"784","Servicios de contabilidad y auditoría",19.41981324,-99.17493406
"785","Servicios de contabilidad y auditoría",19.42494265,-99.15506817
"786","Servicios de contabilidad y auditoría",19.40496165,-99.17331558
"787","Servicios de contabilidad y auditoría",19.36975924,-99.17170365
"788","Servicios de contabilidad y auditoría",19.3651276,-99.16853735
"789","Servicios de contabilidad y auditoría",19.39577311,-99.17295739
"790","Servicios de contabilidad y auditoría",19.38203808,-99.18115597
"791","Servicios de contabilidad y auditoría",19.3991208,-99.17085791
"792","Servicios de contabilidad y auditoría",19.38822544,-99.17564393
"793","Servicios de contabilidad y auditoría",19.41750149,-99.15619561
"794","Servicios de contabilidad y auditoría",19.38803984,-99.17655358
"795","Servicios de contabilidad y auditoría",19.40994006,-99.16211173
"796","Servicios de contabilidad y auditoría",19.37264157,-99.17567213
"797","Servicios de contabilidad y auditoría",19.41816944,-99.14787308
"798","Servicios de contabilidad y auditoría",19.39486195,-99.17422761
"799","Servicios de contabilidad y auditoría",19.45146578,-99.16642368
"800","Servicios de contabilidad y auditoría",19.37523633,-99.17655377
"801","Servicios de contabilidad y auditoría",19.39153318,-99.14203362
"802","Servicios de contabilidad y auditoría",19.39469531,-99.17352978
"803","Servicios de contabilidad y auditoría",19.39601232,-99.13348534
"804","Servicios de contabilidad y auditoría",19.44445878,-99.20502133
"805","Servicios de contabilidad y auditoría",19.41589834,-99.13829223
"806","Servicios de contabilidad y auditoría",19.38930918,-99.17408394
